301.6,0.01,0.01,301.6,0.02,0.02,301.6,0.01,0.01
302.19,0.01,0.01,302.19,0.01,0.01,302.19,0.01,0.01
302.79,0.01,0.01,302.79,0.01,0.01,302.79,0.01,0.01
303.39,0.01,0.01,303.39,0.01,0.01,303.39,0.01,0.01
303.99,0.01,0.01,303.99,0.01,0.01,303.99,0.01,0.01
304.59,0.01,0.01,304.59,0.01,0.01,304.59,0.01,0.01
305.19,0.01,0.01,305.19,0.01,0.01,305.19,0.01,0.01
305.79,0.01,0.01,305.79,0.02,0.02,305.79,0.01,0.01
306.39,0.01,0.01,306.39,0.02,0.02,306.39,0.01,0.01
306.99,0.01,0.01,306.99,0.01,0.01,306.99,0.01,0.01
307.59,0.01,0.01,307.59,0.01,0.01,307.59,0.01,0.01
308.19,0.01,0.01,308.19,0.02,0.02,308.19,0.01,0.01
308.79,0.01,0.01,308.79,0.02,0.02,308.79,0.01,0.01
309.39,0.01,0.01,309.39,0.02,0.02,309.39,0.01,0.01
309.99,0.01,0.01,309.99,0.02,0.02,309.99,0.01,0.01
310.59,0.01,0.01,310.59,0.01,0.01,310.59,0.01,0.01
311.19,0.01,0.01,311.19,0.01,0.01,311.19,0.01,0.01
311.79,0.01,0.01,311.79,0.01,0.01,311.79,0.01,0.01
312.39,0.01,0.01,312.39,0.01,0.01,312.39,0.01,0.01
312.99,0.01,0.01,312.99,0.01,0.01,312.99,0.01,0.01
313.59,0.01,0.01,313.59,0.02,0.02,313.59,0.01,0.01
314.19,0.01,0.01,314.19,0.02,0.02,314.19,0.01,0.01
314.78,0.01,0.01,314.78,0.01,0.01,314.78,0.01,0.01
315.38,0.01,0.01,315.38,0.01,0.01,315.38,0.01,0.01
315.98,0.01,0.01,315.98,0.02,0.02,315.98,0.01,0.01
316.58,0.01,0.01,316.58,0.01,0.01,316.58,0.01,0.01
317.18,0.01,0.01,317.18,0.01,0.01,317.18,0.01,0.01
317.78,0.01,0.01,317.78,0.01,0.01,317.78,0.01,0.01
318.38,0.01,0.01,318.38,0.02,0.02,318.38,0.01,0.01
318.98,0.01,0.01,318.98,0.01,0.01,318.98,0.01,0.01
